"","data_train_30$X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"11073",62666,0,0.032186238,48,0,0.084987123,6600,11,0,1,0,0
"11074",62670,0,0,44,0,0.545833333,2879,8,0,2,0,1
"11075",62676,0,0.059856643,38,0,0.293318649,5447,16,0,1,0,1
"11076",62682,0,0,61,0,0.185735513,1345,5,0,0,0,0
"11077",62691,0,0.596546118,50,1,0.283606031,9350,19,0,2,1,0
"11078",62700,0,0.878704043,60,0,0.518430251,12587,14,0,3,0,2
"11079",62703,0,0.9999999,43,0,0,4367.13082840177,2,0,0,0,0
"11080",62711,0,0,45,0,0,3100,5,0,0,0,2
"11081",62715,0,0.250707303,55,1,0.748158379,2171,10,0,1,0,0
"11082",62716,0,0.011334133,52,0,0.341731654,5000,15,0,1,0,0
"11083",62720,0,0.0849966,39,0,0.290564466,4800,15,0,0,0,0
"11084",62725,0,0.277690063,37,0,1.225106727,8666,10,0,1,0,1
"11085",62746,1,0.684843079,45,0,0.398100317,6000,6,0,0,0,0
"11086",62763,0,0.00626814,58,0,0.283155117,7200,8,0,2,0,0
"11087",62766,0,0.000388119,69,0,0.153712838,7500,7,0,1,0,1
"11088",62771,1,0.745925407,60,0,0.176672384,5246,9,2,1,0,0
"11089",62775,0,0.131925832,52,1,0.530380713,9166,13,0,2,0,3
"11090",62781,0,0,36,0,0.167093953,6630,11,0,0,0,0
"11091",62782,0,0.320945193,50,0,0.431253611,3461,6,0,1,0,0
"11092",62786,0,0.188597306,64,0,0.490812677,8108,14,0,1,1,0
"11093",62788,0,0.003177215,52,0,0.261264771,7700,10,0,2,0,3
"11094",62790,0,0.862530896,50,0,0.762691854,5081,13,0,0,0,0
"11095",62801,0,0.230353121,53,0,0.406063538,6200,14,0,2,0,1
"11096",62809,0,0,56,0,0.246102359,12250,13,0,2,0,2
"11097",62824,0,0.035433244,55,0,0.107244638,6666,34,0,0,0,0
"11098",62830,0,0.119247019,63,0,0.169899147,11600,11,0,1,0,1
"11099",62831,0,0.028154382,41,0,0.715010714,8866,10,0,6,0,3
"11100",62840,0,0.19619019,35,0,0.108753316,4900,3,0,0,0,0
"11101",62843,0,0.142259795,42,1,0.157876594,2900,4,0,0,0,1
"11102",62852,0,0.036178564,76,0,0.342841909,3750,16,0,2,0,0
"11103",62853,1,0.9999999,27,0,0.018131652,2536,0,4,0,0,0
"11104",62855,1,0.9999999,53,0,0,5604.55806119842,2,1,0,3,0
"11105",62859,1,0.019947813,51,0,0.531446855,10000,26,0,3,0,3
"11106",62873,1,0.043173461,56,1,0.155514536,4333,9,0,1,0,1
"11107",62881,0,0.256159234,61,0,0.402761247,4200,11,0,0,0,0
"11108",62884,1,0.9999999,40,1,0.125968508,4000,2,0,0,0,0
"11109",62885,1,0.9999999,48,0,0.069254129,13500,2,0,0,0,0
"11110",62889,0,0.9999999,42,0,0.463774912,4264,3,0,1,0,1
"11111",62892,0,0.632861999,76,1,0.374736263,10900,11,0,2,0,2
"11112",62897,0,0.54388124,31,0,0.399081329,3700,6,0,1,0,1
"11113",62902,0,0.435712857,33,0,0.210974054,2350,7,0,0,0,0
"11114",62908,0,0.526284085,37,0,0.33748056,4500,8,0,0,1,3
"11115",62911,0,0.68862736,68,0,0.523711869,3900,4,0,1,0,0
"11116",62921,1,0.327102804,65,4,0.225954809,5000,6,0,1,1,0
"11117",62924,0,0.142185346,49,0,0.254618178,19000,8,0,5,0,0
"11118",62927,1,0.633736626,36,0,0.63549677,3250,10,0,1,0,0
"11119",62928,0,0.057996588,35,0,0.071021139,8940,8,0,0,0,3
"11120",62933,0,0.230589762,53,0,0.624945676,2300,11,0,1,0,1
"11121",62934,0,0.766705744,33,0,0.223221455,6226,7,0,0,0,3
"11122",62935,0,0.897220556,49,0,0.074204017,11400,6,1,0,0,2
"11123",62938,0,0.116182367,37,0,0.844553244,2450,5,0,1,0,0
"11124",62942,0,0.616625558,48,2,0.647070586,5000,22,0,2,0,3
"11125",62943,1,0.9999999,27,0,0.028906759,4600,1,2,0,0,0
"11126",62953,1,0.439440927,57,0,0.797506739,5935,15,0,2,0,0
"11127",62954,0,0.031989337,30,0,0.000821693,2433,1,0,0,0,0
"11128",62955,0,0.678796,69,0,0.13212609,1490,2,0,0,0,0
"11129",62965,1,0.9999999,47,0,0.730741541,4166,1,1,1,0,2
"11130",62976,0,0.026990267,72,0,0.140521551,7400,8,0,1,0,0
"11131",62978,0,0.128871129,26,0,0.001982816,1512,1,0,0,0,0
"11132",62979,1,0,57,1,0.277367547,10833,11,0,1,0,0
"11133",62986,0,0.874825035,69,1,0.072116841,16500,4,0,0,0,1
"11134",62987,0,0.000826378,37,0,0.270135276,4804,6,0,1,0,2
"11135",62994,0,0.049698287,58,0,0.700103413,2900,13,0,1,0,3
"11136",62996,1,0.656631807,49,0,0.394483025,5183,24,0,0,0,0
"11137",62999,0,0.010986338,62,1,0.162435055,10200,14,0,1,0,0
"11138",63001,0,0.067899413,57,0,0.033072237,2297,3,0,0,0,1
"11139",63019,0,0.096162443,78,0,0.021996001,5500,4,0,0,0,1
"11140",63022,0,0.109362253,57,0,0.401468097,7083,11,0,1,0,1
"11141",63027,1,1.030138552,59,1,0.205264912,3000,5,0,0,0,0
"11142",63028,0,0.03270021,69,0,0.593955919,4400,13,0,2,1,1
"11143",63029,0,0.14971411,58,0,0.688856376,4100,5,0,1,0,0
"11144",63032,0,0.174143244,43,0,0.383646076,7300,12,0,2,0,4
"11145",63046,1,0.9999999,58,0,0,3100,0,1,0,0,4
"11146",63049,0,0.883529381,36,0,0.300812444,14400,14,0,2,0,2
"11147",63050,0,0.02092861,72,0,0.438924886,4166,5,0,1,0,0
"11148",63058,0,0.623562336,56,0,0.545754199,6370,18,0,2,0,0
"11149",63069,0,0.96402056,30,0,0.129826897,1501,7,0,0,0,1
"11150",63076,0,0.698129485,57,0,0.484748348,3933,12,0,1,0,1
"11151",63084,1,0.399228682,42,1,0.376005852,4100,10,0,1,0,0
"11152",63087,0,0.008892319,62,0,0.450851393,2583,10,0,1,0,0
"11153",63111,0,0.000102038,63,0,0.18038024,12833,7,0,1,0,3
"11154",63116,0,0.9999999,51,1,0.044991002,5000,1,1,0,0,0
"11155",63124,0,0.145770846,50,1,0.549781721,7100,10,0,2,1,2
"11156",63126,0,0.134408028,45,1,0.318657261,4110,10,0,1,1,1
"11157",63129,0,0.152906002,53,0,0.471006443,4500,12,0,2,0,2
"11158",63131,0,0.045938827,56,0,0.183659431,13083,5,0,1,0,4
"11159",63133,0,0.971929064,37,0,0.587934674,9000,19,0,2,0,4
"11160",63135,0,0.184821037,64,0,0.552089582,5000,8,0,3,0,1
"11161",63138,1,0.006662225,38,2,0.319971195,4165,12,0,1,0,1
"11162",63141,0,0.240151315,53,0,0.52588009,23917,14,0,6,0,1
"11163",63145,1,0.9999999,42,1,0,1250,1,0,0,0,0
"11164",63150,0,0.003922097,78,0,0.11965812,6200,6,0,1,0,0
"11165",63151,0,0.001230754,68,0,0.121277282,9300,9,0,1,0,0
"11166",63170,1,0.9999999,38,0,0,4791,0,0,0,0,1
"11167",63186,0,0.110348151,70,0,0.00413413,6530,6,0,0,0,0
"11168",63187,1,0.97624016,61,1,0.7646582,3700,5,2,0,1,2
"11169",63194,1,0.82394084,53,0,0.439491773,4800,13,0,0,0,0
"11170",63197,0,0.025618558,39,0,0.907516515,5600,19,0,3,0,0
"11171",63200,0,0.171603604,64,0,0.172024952,4167,13,0,0,0,0
"11172",63209,0,0.024883359,53,0,0.227689087,3820,5,0,0,0,0
"11173",63220,1,0.9999999,44,2,0.146762887,24249,5,3,0,0,0
"11174",63224,0,0,26,0,0.111185757,2976,2,0,0,0,0
"11175",63225,0,0.009851739,76,0,0.075815739,4167,31,0,0,0,0
"11176",63229,0,0.717856429,32,0,0.026524541,4033,1,0,0,0,0
"11177",63237,1,1.074985003,26,2,0.711634547,1400,8,0,0,3,0
"11178",63247,1,0.735594269,53,1,0.347556682,7100,7,1,2,4,1
"11179",63248,0,0.02838728,54,0,0.220540889,6211,5,0,1,0,0
"11180",63255,1,0.703591633,28,0,1.542659493,1300,5,0,2,0,0
"11181",63256,0,0,68,0,0,5270,5,0,0,0,0
"11182",63273,0,0.007054633,73,0,0.003444317,2612,10,0,0,0,0
"11183",63276,1,1.155649372,36,0,0.19524224,3446,2,3,0,1,2
"11184",63277,0,0.08893945,59,1,0.796524258,4142,32,0,1,0,0
"11185",63280,0,0.296277076,63,0,0.347840341,12200,22,0,2,0,0
"11186",63287,0,0.642272358,50,0,0.24125981,9810,8,0,3,0,0
"11187",63298,0,0,47,0,0.24221651,3500,10,0,1,0,0
"11188",63304,0,0.534194393,31,0,0.674093116,3500,4,0,1,0,0
"11189",63318,0,0.257870862,75,0,0.714535683,8000,11,0,2,0,0
"11190",63326,0,0.055012241,63,0,0.10295408,13675,8,0,0,0,0
"11191",63329,0,0.007582672,48,0,0.389173372,4100,15,0,3,0,0
"11192",63332,0,0.875708097,51,0,0.476633341,4300,4,0,2,0,0
"11193",63336,0,0.031841999,58,0,0.430065135,5833,13,0,1,0,1
"11194",63347,1,0.544953916,45,0,0.406966321,7808,12,0,2,0,1
"11195",63352,0,0.363388093,58,0,0.577819678,5833,12,0,1,0,1
"11196",63361,0,0.105622005,45,0,0.614395887,3500,13,0,1,0,1
"11197",63366,0,0.453705104,36,1,0.494236912,7200,10,0,2,0,2
"11198",63368,0,0.039992002,31,0,0.00239904,2500,1,0,0,0,0
"11199",63371,0,0.02297895,42,0,0.642512077,1241,9,0,1,0,0
"11200",63388,0,0.247769912,44,0,0.03328096,7000,2,0,0,0,2
"11201",63394,1,1.190101237,34,0,0.424708171,5139,4,5,1,0,3
"11202",63395,0,0.029932728,62,0,0.469823404,5152,16,0,1,0,0
"11203",63396,0,0.366571766,65,0,0.571763786,2556,11,0,1,0,0
"11204",63397,1,0.9999999,40,0,0,2231,0,2,0,0,3
"11205",63401,0,1.00439912,27,0,0.467092474,3600,4,0,1,0,2
"11206",63405,0,0.085765498,69,0,0.221137824,4200,9,0,1,0,0
"11207",63409,0,0.626573764,35,0,0.580383923,6667,8,0,3,0,2
"11208",63411,1,0.982252218,59,2,0.67844052,3000,3,1,1,1,0
"11209",63412,1,0.9999999,34,8,0.054389122,5000,8,2,0,0,1
"11210",63420,1,0.9999999,36,0,0.031488395,6160,0,1,0,0,0
"11211",63423,0,0,30,1,0.009117083,2083,7,0,0,0,0
"11212",63427,0,0.210211105,53,0,0.185204967,7488,6,0,1,0,0
"11213",63429,0,0.129014242,48,1,0.17359132,20000,22,0,3,1,4
"11214",63431,0,0.199768133,43,4,1.420401855,5175,13,0,6,0,3
"11215",63445,1,0.9999999,50,4,0.416924985,3225,6,0,1,0,0
"11216",63446,0,1.083836351,37,0,0.136575616,1500,1,1,0,0,1
"11217",63454,0,0,42,0,1.233941515,4000,8,0,4,0,1
"11218",63455,0,0.038855755,54,0,0.277404108,5500,7,0,2,0,0
"11219",63457,1,0.311727484,42,3,0.351664834,10000,9,0,2,0,3
"11220",63467,1,0.495367295,40,0,0.982463644,2337,18,0,1,0,3
"11221",63471,0,0.0275153,37,0,0.106519131,7500,12,0,1,0,3
"11222",63472,0,0.201491038,68,0,0.236565781,6475,5,0,1,0,0
"11223",63483,0,0.784334105,35,0,0.451968105,7900,8,0,1,0,4
"11224",63485,0,0.391629986,50,0,0.595613369,10531,11,0,3,0,0
"11225",63490,0,0.9999999,28,0,0.201055262,3600,3,0,0,0,2
"11226",63502,1,1.128368727,31,1,0.192992112,5450,4,0,0,1,1
"11227",63511,1,0.712220762,41,0,0.362212596,3000,9,1,0,0,3
"11228",63514,0,0.858175675,54,0,0.413055158,11167,9,0,1,0,1
"11229",63529,0,0.024954523,77,0,0.015769626,5833,12,0,0,0,0
"11230",63552,0,0.434959234,36,2,0.169766047,5000,11,0,0,0,0
"11231",63560,0,0.019511243,24,0,0.014242879,2667,4,0,0,0,0
"11232",63561,1,0.566691357,45,2,0.758058739,5583,8,0,2,0,1
"11233",63563,0,0.003304805,49,0,0.370331483,6666,8,0,2,0,1
"11234",63567,0,0.826697211,37,0,1.367850953,2307,14,0,1,0,0
"11235",63568,0,0.748402243,39,0,0.516147416,5263,11,0,1,0,3
"11236",63582,0,0,48,0,0.292426893,4000,15,0,1,0,0
"11237",63583,0,0.068616889,58,0,0.046085859,1583,2,0,0,0,0
"11238",63587,0,0.15190276,48,0,0.238402987,6962,6,0,1,0,0
"11239",63591,1,0.792241552,49,0,0.094018657,5466,4,0,0,0,1
"11240",63600,0,0.447244942,52,0,0.15150276,14672,6,0,1,0,1
"11241",63606,1,1.071312036,54,0,0.711441532,3967,6,0,1,0,2
"11242",63608,1,0.234510326,23,0,0.143958869,2333,2,0,0,0,0
"11243",63613,0,0.219564735,49,0,0.115127634,5836,14,0,0,0,0
"11244",63617,0,0.003386287,46,1,0.10963138,22000,7,0,1,0,1
"11245",63622,0,0.324542216,51,0,0.267893661,4400,3,0,2,0,2
"11246",63631,1,0.069723888,40,0,0.037488285,3200,10,0,0,0,2
"11247",63634,0,0.00134253,60,0,0,7000,4,0,0,0,4
"11248",63645,0,0.039236541,35,0,0.277244723,9900,14,0,1,0,1
"11249",63653,0,0.053829041,58,0,0.034691713,6600,9,0,0,0,1
"11250",63656,1,0.641829559,85,0,0.669018225,1700,6,0,1,0,0
"11251",63661,1,0.134393975,64,2,0.07177395,6617,13,0,0,0,0
"11252",63663,0,0.204178692,76,0,0.045986861,3500,6,0,0,0,0
"11253",63669,0,0.842887375,59,0,0.431548657,11467,9,0,2,0,1
"11254",63675,0,0.901265042,57,1,1.062661097,11250,25,0,10,0,2
"11255",63689,0,0.9999999,34,0,0.082418922,4100,1,0,0,0,0
"11256",63690,1,0.290054112,72,2,0.74351832,4666,11,0,3,0,0
"11257",63693,1,0.223283206,53,1,0.202449388,4000,22,0,0,1,0
"11258",63697,1,0,42,0,0.261736853,4962,3,0,1,0,0
"11259",63711,0,0.722694423,52,0,0.126097867,17533,5,0,1,0,0
"11260",63717,0,0.037923261,31,0,0.059533387,8700,7,0,0,0,1
"11261",63722,0,0.174787988,44,0,0.224930959,10500,14,0,2,0,4
"11262",63727,1,0.705352976,46,1,0.202037351,5300,4,0,0,0,3
"11263",63728,0,0,56,0,0.298438935,3266,8,0,1,0,0
"11264",63729,1,0.9999999,33,1,0.266163075,4500,4,0,1,0,0
"11265",63734,0,0.325492652,57,0,0.82510259,7066,21,0,3,0,2
"11266",63736,1,0.885662432,60,0,0.974512744,2000,3,1,1,4,0
"11267",63756,0,0.933648428,61,0,0.392336463,13100,11,0,4,0,1
"11268",63757,0,0.055835541,90,3,0.019342811,4290,9,0,0,0,0
"11269",63770,0,0.913343837,34,0,0.37020993,3000,5,0,0,0,0
"11270",63771,0,0.010878773,64,0,0.020530596,7500,16,0,0,0,0
"11271",63773,0,0.9999999,27,0,0.091468101,1300,1,0,0,0,0
"11272",63776,1,0.427799297,52,0,0.266577807,3000,6,1,1,0,0
"11273",63779,0,0.03102405,41,0,0.282368879,5166,9,0,0,0,0
"11274",63794,1,0.9999999,49,0,0.024080268,2989,0,1,0,0,2
"11275",63796,1,0.713198371,61,1,0.37797412,14373,18,1,5,0,0
"11276",63801,1,0.919970631,49,1,1.439755691,1800,9,1,1,0,3
"11277",63804,1,0.155781005,49,1,0.609861395,4400,13,0,2,0,0
"11278",63807,0,0.363699663,55,3,0.573587142,13500,17,1,6,0,1
"11279",63813,1,0.370787958,60,0,0.459962317,4245,14,0,2,0,1
"11280",63820,0,0,51,0,0.005706134,700,3,0,0,0,0
"11281",63822,0,0.036552414,53,0,0.162924282,5744,9,0,1,0,0
"11282",63826,0,0.70905229,46,0,0.811995153,4951,5,0,2,0,2
"11283",63828,0,1.021582734,32,1,0.293211162,2400,4,0,1,0,0
"11284",63831,0,0.021919415,81,0,0.004217862,5452,6,0,0,0,0
"11285",63836,0,0.47402857,53,0,0.671072081,11500,8,0,3,0,1
"11286",63839,1,0.9999999,27,1,0.166797797,2541,1,0,0,0,1
"11287",63841,0,0.9999999,32,0,0.008330556,3000,1,1,0,0,2
"11288",63859,0,0.049098691,64,0,0.32155948,3000,11,0,1,0,0
"11289",63861,0,0,40,0,0.013607331,3600,1,1,0,0,4
"11290",63871,0,0.973750841,66,1,0.261633987,15299,11,0,1,0,1
"11291",63872,0,0,69,0,0,5500,3,0,0,0,0
"11292",63874,1,0.987385586,26,1,0.177764014,3228,3,0,0,0,1
"11293",63877,0,0.00989901,39,0,0.000390016,5127,2,0,0,0,1
"11294",63883,0,0.520246626,36,1,0.621815678,10166,5,0,2,0,2
"11295",63890,1,0.717607973,80,1,0.510757717,1068,6,0,0,0,0
"11296",63895,0,0.032695412,31,0,0.274765223,3300,10,0,0,0,1
"11297",63904,1,0.570586472,44,2,0.925735504,3500,14,0,2,0,0
"11298",63905,0,0.0124531,79,1,0.224555089,5000,20,0,1,0,0
"11299",63918,1,0.378299203,33,0,0.840889502,5800,14,0,4,0,0
"11300",63924,0,0,56,0,0.090676587,4300,3,0,0,0,0
"11301",63932,0,0.268597018,67,0,0.330533893,5000,12,0,1,0,0
"11302",63934,1,0.984422692,66,0,0.268888206,6511,8,1,0,1,0
"11303",63953,0,0.224183685,39,0,0.439944134,7875,10,0,1,0,2
"11304",63980,0,0.500622779,43,0,0.253792805,13841,14,0,0,0,1
"11305",63981,0,0.934005832,50,0,0.679432057,10000,13,0,2,0,0
"11306",63986,0,0.435599299,64,0,0.234642255,4150,13,0,0,0,0
"11307",63993,0,0.971932896,50,1,0.291028935,8950,9,0,2,0,1
"11308",64010,1,0.221254463,51,1,1.353706625,7607,18,0,4,0,4
"11309",64011,1,0.522537306,49,1,0.373148656,14583,10,0,2,0,2
"11310",64012,0,0.146917426,44,0,0.42802965,5800,4,0,2,0,1
"11311",64023,0,0,68,0,1.213988343,1200,9,0,2,0,0
"11312",64026,0,0.040366047,42,0,0.1669913,7700,6,0,1,0,3
"11313",64027,0,0.109008712,62,0,1.299141477,11181,8,0,4,0,0
"11314",64031,0,0.284170021,36,1,0.53457757,6000,8,0,0,0,4
"11315",64036,0,0.9999999,40,0,0.837236307,5166,5,0,1,0,4
"11316",64042,0,0.015198439,86,0,0.041916168,500,8,0,0,0,0
"11317",64044,1,0.739109153,29,3,0.094322551,4420,7,0,0,0,0
"11318",64055,0,0.607542498,44,0,0.347849535,7416,12,0,2,0,0
"11319",64057,1,0.802649669,31,0,0.108786611,2389,13,0,0,0,1
"11320",64059,0,0.543031271,35,0,1.307414607,3600,7,0,2,0,1
"11321",64062,0,0.265929602,59,0,0.484703059,6667,14,0,1,0,1
"11322",64064,0,0.274015285,50,0,0.337648827,8650,10,0,1,0,2
"11323",64069,0,0.476931867,37,0,0.06663705,2250,2,0,0,0,0
"11324",64071,0,0.432398036,55,0,0.044644729,4770,3,0,0,0,0
"11325",64082,1,0.9999999,51,0,0.008703481,3331,0,3,0,0,0
"11326",64083,0,0.133775392,29,0,0.258802287,9968,6,0,2,0,0
"11327",64084,1,1.056647784,37,2,1.752579684,4360,10,1,4,1,0
"11328",64088,1,0.927301041,66,2,0.326618379,4417,6,1,0,0,0
"11329",64097,0,0.164012247,51,3,0.472795497,5329,15,0,2,0,1
"11330",64098,0,0.625317684,43,0,0.619420893,6250,11,0,1,0,3
"11331",64111,0,0.362213987,67,0,0.493090268,3400,7,0,1,0,1
"11332",64133,1,0.421942327,44,1,0.369968717,4794,7,1,1,1,1
"11333",64135,1,0.664650863,38,3,0.474342009,6800,15,1,2,0,3
"11334",64140,1,1.042473454,35,2,0.028994201,5000,5,0,0,0,2
"11335",64143,0,0.213961299,46,0,0.260719875,9584,5,0,1,0,0
"11336",64144,0,0.156339456,53,0,0.213527009,11014,10,0,1,0,2
"11337",64149,1,0.334430682,46,2,0.546132641,6166,14,0,1,0,0
"11338",64152,0,0.010928007,51,0,0.146681025,13000,32,0,1,0,0
"11339",64153,0,0.217929165,26,0,0.306564479,3000,4,0,1,0,0
"11340",64155,1,0.985002586,56,4,0.428350356,3230,6,2,1,0,0
"11341",64158,0,0,44,0,0.234234234,4550,5,0,1,0,0
"11342",64164,0,0.033221325,75,0,0.405437825,2500,12,0,1,0,0
"11343",64168,0,0.109280436,62,0,0.397382294,5500,10,0,2,0,0
"11344",64169,0,0.9999999,51,0,0,12100,9,1,0,0,2
"11345",64175,1,0.441842805,25,1,0.202749141,3200,8,0,0,0,0
"11346",64176,0,0.054296883,62,1,0.276314221,8388,16,0,1,0,0
"11347",64185,0,0.185527149,43,0,0.264620939,5539,7,0,1,0,1
"11348",64189,0,0.065795607,62,0,0.477877765,5333,12,0,1,0,0
"11349",64190,0,0,59,0,0.059094091,10000,11,0,0,0,1
"11350",64192,0,0.003415332,52,1,0.28904657,12260,20,0,1,0,0
"11351",64202,0,0.079419099,57,0,0.041097945,13333,6,0,0,0,1
"11352",64209,0,0.124311729,49,0,0.200213471,17800,9,0,1,0,2
"11353",64215,1,0.776184268,36,1,0.594430561,2800,10,1,0,1,1
"11354",64226,1,0.908687214,39,0,0.932186235,2963,14,0,1,0,0
"11355",64233,0,0.378207264,39,1,0.465945581,5916,9,0,1,0,1
"11356",64238,0,0.326788731,39,0,0.14345152,16583,7,0,1,0,0
"11357",64241,1,0.449930234,45,4,0.58591873,9572,20,0,3,1,2
"11358",64244,0,0.111633925,48,6,0.355650777,5600,7,0,3,0,2
"11359",64251,0,0.120065732,39,0,0.161376545,2992,5,0,0,0,3
"11360",64256,1,0.983351831,37,2,0.32223968,7000,5,0,3,0,1
"11361",64258,1,0.528959508,66,0,0.731411726,3052,9,1,2,2,1
"11362",64259,0,0.201456147,43,0,0.682460335,4600,12,0,2,0,3
"11363",64263,0,0.010447916,48,0,0.351952961,4761,7,0,2,0,2
"11364",64268,1,1.121681416,37,2,0.81669444,6600,7,2,2,2,1
"11365",64278,0,0.030843781,40,0,0.325031812,5500,5,0,1,0,1
"11366",64284,0,0.004527928,78,0,0.202874462,10227,12,0,1,0,0
"11367",64287,0,0.005188914,68,0,0.424066691,2758,10,0,2,0,0
"11368",64290,0,0.741455151,46,0,0.250419966,8333,7,0,0,0,0
"11369",64291,0,0.180682,53,0,0.150791447,3600,10,0,0,0,3
"11370",64298,1,0.66787865,30,5,0.289892632,2700,6,1,0,0,0
"11371",64299,1,0.84193501,48,3,1.409585416,3400,13,0,2,2,3
"11372",64304,0,0.9999999,30,0,0.229846769,1500,3,2,0,0,0
"11373",64332,1,0.950187325,56,1,1.109372399,6006,18,1,2,5,2
"11374",64335,1,0.99191193,48,0,0.599584067,6250,5,0,1,1,0
"11375",64343,0,0.095252022,41,1,0.400066659,9000,9,0,2,0,0
"11376",64345,1,1.015140045,54,2,0.227517294,1300,2,0,0,0,1
"11377",64346,0,0.127143643,65,0,0.298425394,4000,4,0,1,0,1
"11378",64350,1,1.239250977,32,1,0.250707851,3884,13,0,0,0,1
"11379",64352,0,0.571796696,50,0,0.882575296,8200,12,0,3,0,0
"11380",64392,0,0.03541707,26,0,0.652862363,820,6,0,0,0,0
"11381",64396,0,0.308965554,58,0,0.286236063,5201,13,0,0,0,0
"11382",64412,0,0.054699746,31,0,0.134078212,3400,7,0,0,0,1
"11383",64415,0,0.048238082,65,0,0.012997401,5000,7,0,0,0,0
"11384",64416,1,0.246468424,61,5,0.357107149,6000,24,0,1,0,0
"11385",64420,1,0.534900927,52,0,0.347727914,3542,14,0,1,0,0
"11386",64422,0,0.655534378,74,1,0.657516815,5500,10,0,2,0,0
"11387",64424,1,0.170460561,33,0,0.409892134,3800,9,0,1,0,0
"11388",64429,0,0.193034489,49,0,0.588718315,2800,9,0,1,0,0
"11389",64437,0,0.142674919,51,0,0.314757913,55000,10,0,3,0,3
"11390",64442,1,0,51,0,0.029161806,6000,2,0,0,0,2
"11391",64443,0,0.206558688,63,0,0.322559147,3000,5,0,0,0,0
"11392",64448,0,0.841451032,31,0,0.297610501,9750,10,0,2,0,0
"11393",64457,1,0.9999999,51,0,0.16166839,2900,8,0,0,0,2
"11394",64470,0,0.160012017,42,0,0.294894797,6130,11,0,2,0,3
"11395",64471,0,0.876955652,40,1,0.423627134,6500,12,0,2,0,2
"11396",64472,0,0.06190348,57,0,0.146799667,6014,5,0,1,0,0
"11397",64473,0,0.620859479,38,0,0.765787564,4132,14,0,1,0,2
"11398",64477,0,0.008593526,64,0,0.001564129,5753,4,0,0,0,1
"11399",64484,1,0.9999999,42,3,0.49390122,5000,6,0,1,0,0
"11400",64486,0,0.10497321,48,1,0.233943481,6227,8,0,2,0,2
"11401",64489,0,0.06351938,55,0,0.85228189,6200,14,0,3,0,2
"11402",64491,1,1.054627484,53,2,0.532759902,9416,15,0,1,1,3
"11403",64495,0,0.226283067,70,0,0.650347972,4166,14,0,2,0,0
"11404",64499,0,0.364734419,30,0,0.336993563,2640,15,0,1,0,0
"11405",64503,1,0,60,4,0.920748614,4327,5,4,3,1,1
"11406",64506,0,0.851185723,48,1,0.297106563,4250,7,0,1,0,0
"11407",64528,0,0.001932171,54,0,0.833892993,13400,12,0,6,0,1
"11408",64538,0,0.231194606,66,0,0.064953605,1400,4,0,0,0,1
"11409",64545,0,6.94e-05,47,0,0.323389718,12000,6,0,2,0,3
"11410",64548,0,0.09660391,43,0,0.393814158,7500,14,0,1,0,3
"11411",64551,0,0.359226378,58,0,0.446172647,9000,19,0,2,0,3
"11412",64552,0,0.135620821,61,0,0.8842782,1710,10,0,0,0,0
"11413",64580,0,0.227830669,82,0,0.012294648,9434,9,0,0,0,0
"11414",64604,0,0.75784843,30,0,0.065623642,2300,4,0,0,0,0
"11415",64606,1,0.522550544,28,1,0.345702749,5200,3,0,1,0,0
"11416",64610,0,0.9999999,34,0,0.156260216,3058,1,3,0,0,0
"11417",64626,0,0.085241707,64,0,0.267782148,15000,18,0,1,0,2
"11418",64634,0,0.936412246,61,0,0.230235969,7500,11,0,2,0,0
"11419",64637,1,0.9999999,40,0,0,3574.54401446805,0,0,0,0,0
"11420",64653,1,0.148131057,44,0,0.293308891,12000,7,1,2,1,3
"11421",64654,0,0.016622555,53,0,0.004517409,9075,14,0,0,0,0
"11422",64658,0,0.046563162,65,1,0.770661467,6666,24,0,3,0,0
"11423",64672,0,0.028281687,42,0,0.24095984,6000,5,0,1,0,0
"11424",64679,1,0,38,0,0.368294153,3317,9,0,1,0,0
"11425",64681,0,0.02151957,49,0,0.54832689,7500,12,0,2,0,0
"11426",64682,0,0.03779622,92,0,0.010989011,1000,3,0,0,0,0
"11427",64683,1,0.9999999,55,0,0.399280576,2501,4,1,0,0,0
"11428",64693,1,0.884124307,41,1,0.270529837,9266,8,0,1,0,1
"11429",64695,1,0.741441914,41,0,0.636284132,10290,12,0,2,0,0
"11430",64705,0,0.048748805,68,0,0.019516877,6250,6,0,0,0,1
"11431",64706,1,0.249019763,59,1,0.230989957,5575,6,0,0,0,1
"11432",64716,0,0.065348923,68,0,0.024223703,6150,8,0,0,0,0
"11433",64718,0,0,26,0,0.032741815,4000,4,0,0,0,0
"11434",64724,0,0.088819069,47,0,0.168566287,5000,4,0,0,0,1
"11435",64734,0,1.004332611,29,0,0.325930039,1800,4,0,0,0,0
"11436",64740,0,0.829234153,44,0,0.094703613,2850,7,0,0,0,2
"11437",64747,0,0.142111318,31,0,0.134179162,2600,3,0,0,0,0
"11438",64767,1,0.972972973,37,1,0.186908019,4750,6,0,0,0,2
"11439",64776,0,0.97015952,56,1,0.237472144,17500,22,0,1,0,1
